Type,Name,Age,Breed,Gender,Color,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,VideoAmt,PhotoAmt,AdoptionSpeed
2,1,24,1,2,3,2,1,2,1,1,1,1,0,0,4.0,4
2,1,48,2,2,3,2,1,1,1,1,1,1,0,0,9.0,2
2,1,4,1,1,2,3,1,2,1,2,1,2,0,0,0.0,4
2,1,4,1,3,3,1,1,2,1,1,1,4,0,0,1.0,2
1,1,5,2,2,2,3,1,1,1,1,1,1,50,0,6.0,4
2,1,2,1,1,2,1,1,2,2,2,1,1,0,0,1.0,2
2,1,69,2,1,3,3,3,1,1,1,1,1,200,0,3.0,3
1,1,7,2,2,2,3,1,3,3,1,1,1,0,0,9.0,3
2,1,2,2,2,2,1,1,2,1,2,1,1,0,0,1.0,1
1,1,48,1,2,1,1,2,1,1,1,1,1,0,0,3.0,2
2,0,0,2,2,3,1,1,2,2,2,1,6,0,0,0.0,4
1,1,2,1,1,1,2,1,2,1,2,1,1,0,0,2.0,2
2,1,2,2,2,3,2,3,2,2,2,1,1,0,0,13.0,3
2,1,4,1,1,3,1,2,1,1,2,1,2,0,0,1.0,4
1,1,24,1,2,3,1,1,3,3,3,1,1,0,0,3.0,3
2,1,4,1,1,2,1,2,2,1,2,1,1,0,0,2.0,2
2,1,12,1,1,1,2,2,1,1,1,1,1,100,0,4.0,2
2,1,6,1,1,1,1,2,1,1,1,1,1,0,0,3.0,4
2,1,36,2,2,3,2,1,1,1,1,1,1,0,0,4.0,4
1,1,1,1,2,2,2,1,2,2,2,1,1,0,0,1.0,1
2,1,7,1,1,2,2,2,1,1,2,1,1,0,0,2.0,0
1,1,36,2,1,3,3,2,3,3,3,1,1,0,0,1.0,1
2,1,36,1,1,1,3,2,1,1,1,1,1,0,0,0.0,4
2,1,55,1,2,3,3,2,1,1,1,1,1,150,0,5.0,4
1,1,2,1,1,2,2,2,2,2,2,1,1,20,0,1.0,1
1,1,72,1,1,2,1,2,1,1,1,1,1,0,0,4.0,2
2,1,2,2,1,2,1,2,2,1,2,1,1,0,0,7.0,2
1,1,3,1,2,1,2,1,2,2,2,1,1,0,0,1.0,4
2,1,5,1,2,1,1,1,3,3,3,1,1,0,0,4.0,4
1,1,72,2,2,2,1,3,1,1,1,1,1,0,0,9.0,3
1,1,2,2,2,3,2,2,1,1,2,1,4,0,0,8.0,3
1,1,2,2,1,2,3,1,1,1,2,1,1,0,0,5.0,3
2,1,1,1,3,2,1,1,2,1,2,1,3,0,0,5.0,4
2,1,5,1,2,2,1,1,1,1,1,1,1,0,0,3.0,2
1,1,2,1,1,2,3,1,1,1,2,1,1,0,0,5.0,2
1,1,5,1,3,3,2,2,1,1,1,1,3,0,0,5.0,2
2,1,1,1,1,2,2,1,2,1,2,1,1,0,0,3.0,3
1,1,2,1,1,1,2,2,1,1,3,1,1,0,0,1.0,4
1,1,7,1,1,2,2,1,1,1,1,1,1,0,0,24.0,4
2,1,2,1,2,2,1,1,3,3,3,1,2,0,0,5.0,1
2,1,2,2,1,1,1,1,2,1,2,1,1,0,0,1.0,1
2,1,36,2,3,2,2,2,1,1,1,1,3,0,0,3.0,4
1,1,4,1,2,1,2,1,1,1,2,1,1,0,0,5.0,3
1,1,2,2,1,1,2,2,1,1,2,1,1,0,0,1.0,2
2,1,7,1,2,1,2,1,1,1,1,1,1,30,0,2.0,2
1,1,3,1,2,2,2,1,2,2,2,1,1,0,0,1.0,4
1,0,2,1,2,1,2,2,2,2,2,1,1,0,0,4.0,1
1,0,72,1,3,1,3,1,3,3,3,1,4,0,0,2.0,4
1,1,2,1,1,3,2,1,3,3,2,1,1,0,0,1.0,1
2,0,1,2,3,3,1,2,2,2,2,1,3,0,0,5.0,4
1,1,1,1,2,2,2,2,1,1,2,1,1,0,0,7.0,3
2,1,5,2,2,1,3,3,2,2,2,1,1,0,0,5.0,0
1,1,3,1,2,3,2,2,1,1,2,1,1,0,0,1.0,3
2,1,14,2,1,1,3,2,1,1,1,1,1,200,0,5.0,3
2,1,10,1,1,2,2,1,1,1,1,1,1,0,0,16.0,3
2,1,10,1,1,3,2,1,1,1,2,1,1,70,0,2.0,3
2,1,12,1,1,2,2,2,1,1,2,1,1,0,0,3.0,4
2,0,3,1,3,3,2,1,2,2,2,1,2,0,0,0.0,4
2,1,6,1,2,3,2,1,2,1,2,1,1,0,0,2.0,4
1,1,3,2,2,2,2,1,3,1,2,1,3,0,0,10.0,2
2,1,2,1,2,3,1,1,2,1,2,1,1,0,1,1.0,3
1,1,24,2,2,1,3,2,1,1,2,1,1,0,0,5.0,4
1,1,8,1,2,1,2,1,1,1,1,1,1,0,0,2.0,4
2,1,24,1,1,2,1,1,3,1,2,2,1,150,0,2.0,4
1,1,1,1,3,3,2,2,2,2,3,1,8,0,0,9.0,3
2,0,2,1,3,2,1,2,2,1,2,1,2,0,0,13.0,2
1,1,24,1,1,1,2,2,1,1,2,1,1,0,0,8.0,4
2,1,36,1,2,3,1,1,1,1,2,1,2,0,0,2.0,2
1,1,2,1,2,1,2,1,2,1,2,2,1,0,0,1.0,3
2,1,3,1,2,3,2,1,2,2,2,1,1,0,0,3.0,1
2,1,3,2,3,3,2,2,2,2,2,1,2,0,0,1.0,3
1,0,1,1,3,2,2,2,1,1,1,1,3,0,0,5.0,1
2,1,3,1,2,2,2,1,3,3,3,1,1,0,0,3.0,2
1,1,4,1,2,1,2,1,1,1,2,1,1,0,0,1.0,3
2,1,12,1,3,2,1,1,2,2,2,1,5,0,0,6.0,2
2,1,2,1,1,2,1,1,2,2,2,1,1,0,0,1.0,3
1,1,12,1,2,2,2,1,1,1,1,1,1,0,0,3.0,4
1,1,2,1,2,1,2,2,2,1,2,1,1,0,0,1.0,1
2,1,11,1,1,1,2,1,1,1,1,1,1,50,0,2.0,2
1,1,2,2,2,1,2,2,1,1,2,1,1,0,0,1.0,2
2,1,5,1,3,2,2,1,2,2,2,1,5,50,0,3.0,4
1,1,1,2,2,2,2,1,2,2,2,1,2,0,0,3.0,4
2,1,3,1,2,2,2,1,2,2,2,1,1,10,0,2.0,4
2,1,1,1,1,3,3,2,2,2,2,1,1,0,0,4.0,1
2,1,24,1,1,1,2,1,2,2,2,2,1,0,0,2.0,4
1,1,7,1,1,1,2,2,2,2,2,1,1,0,0,1.0,3
2,1,8,1,2,3,2,1,2,1,2,1,1,0,0,5.0,2
1,0,9,2,2,2,2,2,1,1,2,1,1,0,0,3.0,4
2,1,2,1,2,3,2,2,2,1,2,1,1,0,0,13.0,2
2,1,72,1,2,1,2,2,1,1,1,1,2,0,0,3.0,3
1,1,12,1,2,1,1,2,1,1,2,1,1,0,0,5.0,3
2,0,12,1,2,3,1,1,1,1,1,1,1,0,0,1.0,1
1,1,2,1,2,3,2,2,1,1,2,1,1,0,0,5.0,1
1,1,12,1,1,1,2,3,1,1,1,1,1,0,0,4.0,4
2,1,1,2,3,3,1,2,2,2,2,1,4,0,0,3.0,2
2,1,36,1,2,3,2,1,1,1,1,1,3,0,0,4.0,4
2,1,3,1,2,3,2,1,1,1,1,1,1,0,0,5.0,3
2,1,8,1,2,2,2,3,2,2,2,1,1,0,0,2.0,1
1,1,1,2,3,3,2,1,2,2,2,1,7,0,0,3.0,3
1,1,2,1,2,2,2,2,2,2,2,1,6,0,0,6.0,3
2,1,12,2,2,3,2,2,3,3,3,1,1,0,0,1.0,4
1,1,1,1,1,2,2,1,2,2,2,1,1,0,0,1.0,1
2,1,3,2,1,2,2,1,1,1,2,1,1,1,0,4.0,4
1,1,2,1,1,2,2,1,1,1,2,1,1,0,0,1.0,2
1,1,2,2,1,3,2,1,2,1,2,1,1,0,0,4.0,2
2,1,3,1,1,1,2,1,2,1,2,1,1,0,1,12.0,2
2,1,1,2,1,1,1,1,2,2,2,1,3,0,0,1.0,1
2,1,6,1,2,1,1,1,2,1,2,1,1,0,0,6.0,4
1,1,2,1,2,2,2,2,3,1,3,1,1,0,0,1.0,3
2,1,3,1,1,2,2,1,1,1,2,1,1,0,0,2.0,3
2,1,2,1,2,2,2,2,1,1,2,1,1,0,0,1.0,2
2,1,4,1,1,2,1,1,2,1,2,1,1,0,0,4.0,3
1,1,48,1,2,3,2,2,2,2,2,1,10,0,0,1.0,4
2,1,5,1,1,3,2,2,1,1,2,1,1,0,0,2.0,3
1,1,18,2,1,2,2,1,2,2,1,1,1,0,0,1.0,2
2,1,4,1,2,2,2,3,1,1,2,1,1,0,0,5.0,2
2,1,2,1,2,2,2,2,1,1,2,1,1,0,0,1.0,2
1,1,2,2,2,1,2,2,2,1,2,1,1,0,0,5.0,2
2,1,1,1,2,3,1,1,2,2,2,1,1,0,0,2.0,4
1,1,3,2,2,3,2,2,1,1,2,1,4,0,0,4.0,1
2,1,2,1,1,3,1,2,2,2,2,2,1,0,0,3.0,0
1,1,1,1,2,1,2,2,1,1,2,1,1,0,0,9.0,3
2,1,60,1,3,2,2,2,1,1,1,1,4,0,0,5.0,4
1,1,1,2,2,1,2,2,2,2,2,1,2,0,0,9.0,3
1,1,1,1,2,3,2,1,2,1,2,1,1,0,0,4.0,3
2,1,24,1,1,2,3,2,1,1,1,1,1,0,0,5.0,4
2,1,6,2,1,2,2,1,2,2,2,1,1,0,0,2.0,1
2,1,2,1,1,1,2,2,2,1,2,1,2,0,0,3.0,2
2,1,1,1,1,2,1,3,2,2,2,1,1,0,0,4.0,2
1,1,2,2,2,2,2,2,2,1,2,1,1,0,0,8.0,3
1,1,1,1,2,2,2,1,1,1,2,1,1,0,0,6.0,3
2,1,3,2,1,2,3,2,1,1,2,1,1,0,0,1.0,1
1,1,48,1,2,3,2,2,3,3,3,2,1,0,1,5.0,3
2,1,5,2,2,1,2,3,1,1,3,1,1,100,0,3.0,1
1,1,60,1,1,1,2,2,2,2,3,1,2,1,0,1.0,4
1,1,24,2,2,2,2,1,1,1,1,1,1,0,0,3.0,3
1,0,3,2,2,1,2,1,1,1,2,1,3,0,0,3.0,2
1,1,4,2,1,2,3,2,1,1,2,1,1,0,0,3.0,2
2,1,3,1,1,2,2,1,2,1,2,1,1,0,0,5.0,1
1,1,12,1,3,1,2,2,3,3,3,1,4,0,0,5.0,4
1,0,2,1,2,2,2,2,2,2,2,1,1,0,0,1.0,4
1,1,72,1,2,1,3,3,2,1,3,2,1,0,0,2.0,3
1,1,6,1,1,2,2,1,1,1,3,1,1,0,0,1.0,2
1,1,12,1,3,1,2,2,3,3,3,1,4,0,0,3.0,4
1,1,10,1,2,1,2,1,1,1,1,1,1,0,0,5.0,3
1,1,9,1,2,2,3,1,3,3,1,1,1,0,0,8.0,1
2,1,1,1,1,2,2,2,2,2,2,1,1,0,0,5.0,1
2,1,5,1,2,2,2,1,1,1,2,1,1,0,0,2.0,1
1,1,2,2,1,3,2,1,2,1,2,1,1,80,0,3.0,4
2,0,2,1,1,2,2,1,2,2,2,1,1,0,0,5.0,4
2,1,8,2,3,2,2,2,2,2,2,1,2,0,0,1.0,4
2,0,12,1,2,2,2,1,2,1,2,1,1,0,0,1.0,4
2,1,2,2,3,3,2,1,2,2,2,1,5,0,0,10.0,1
1,1,37,2,1,2,2,1,1,1,2,1,1,200,0,2.0,1
1,1,3,2,2,2,2,1,1,1,2,1,1,0,0,8.0,1
2,1,1,1,2,1,1,1,2,2,2,1,1,0,0,1.0,2
2,1,4,1,3,3,2,1,2,1,2,1,3,0,0,3.0,4
1,1,2,1,2,1,1,1,2,2,2,1,1,0,0,1.0,3
2,1,12,1,1,2,2,1,1,1,1,1,2,0,0,2.0,4
1,1,1,1,1,1,2,1,2,1,2,1,1,0,0,3.0,2
2,1,2,1,2,2,2,3,1,1,2,1,1,250,1,11.0,2
2,1,3,1,2,3,2,1,1,1,3,1,1,0,0,4.0,1
2,1,10,1,2,3,2,2,2,2,2,1,1,0,0,1.0,1
2,1,15,1,2,3,3,1,3,3,3,1,1,0,0,5.0,1
1,1,2,1,2,1,2,1,2,2,2,1,1,0,0,5.0,1
2,1,3,1,1,1,2,1,1,1,2,1,1,30,0,5.0,1
2,1,3,1,1,1,2,1,1,1,2,1,1,0,1,2.0,3
1,1,1,1,2,2,2,1,2,3,2,1,1,0,0,10.0,2
1,1,1,1,3,2,2,1,2,2,2,1,11,0,0,5.0,4
2,0,2,1,3,3,1,2,1,1,2,1,3,0,0,8.0,3
2,1,3,2,3,1,2,1,1,1,2,1,2,0,0,4.0,4
1,1,4,1,1,2,2,1,1,3,2,1,1,299,0,15.0,4
2,1,3,2,1,3,2,1,1,1,2,1,1,0,0,4.0,3
1,1,1,1,1,1,2,2,3,3,2,1,1,0,0,2.0,3
1,1,4,1,2,2,2,1,1,1,2,1,1,150,0,1.0,4
1,1,1,2,3,3,2,1,2,2,2,1,3,80,0,13.0,4
2,1,3,1,1,2,2,1,2,2,2,1,1,0,0,9.0,3
1,1,3,1,2,2,2,2,2,1,2,1,1,0,0,4.0,1
1,1,2,1,2,3,2,2,2,2,2,1,1,20,0,1.0,3
2,0,6,1,3,3,3,1,1,1,3,1,2,0,0,5.0,4
2,1,3,1,2,3,2,2,1,1,2,1,1,0,0,0.0,1
2,1,6,1,2,3,2,3,1,1,1,1,1,0,1,7.0,2
1,1,12,2,2,2,2,1,1,1,1,1,1,0,0,7.0,1
1,1,1,1,3,3,2,2,3,1,3,1,4,50,0,5.0,2
1,1,2,1,2,2,2,1,1,1,2,1,1,0,0,4.0,2
1,1,3,2,1,3,2,1,1,1,3,1,1,0,0,1.0,0
2,1,2,2,1,1,2,1,1,1,2,1,1,0,0,3.0,1
2,1,8,2,1,1,2,1,2,2,1,1,1,0,0,5.0,1
1,1,12,1,3,3,2,1,3,3,3,2,3,0,0,1.0,4
2,1,7,1,2,3,2,1,1,1,1,1,1,0,0,6.0,4
2,1,31,1,1,1,2,1,2,2,1,1,1,0,0,3.0,4
1,1,2,2,2,1,2,2,1,1,2,1,1,0,0,1.0,3
1,1,9,1,2,1,2,2,1,1,3,1,1,0,0,3.0,4
1,1,48,2,2,1,2,3,1,1,2,1,1,0,0,5.0,2
1,1,3,1,2,2,2,1,1,1,1,1,1,0,0,3.0,3
1,1,48,1,1,2,2,2,1,1,1,2,1,0,0,2.0,4
2,1,2,2,1,2,1,1,1,1,2,1,1,50,0,6.0,3
2,1,3,1,2,3,2,1,2,2,2,1,1,10,0,3.0,2
1,1,1,2,3,3,2,1,2,1,2,1,5,0,0,5.0,2
2,1,2,1,2,2,2,2,3,3,3,1,1,0,0,6.0,2
1,1,18,1,1,1,1,2,3,3,3,2,1,120,0,3.0,1
1,1,1,1,2,2,2,1,2,2,2,1,1,0,1,5.0,2
1,1,2,2,2,2,2,1,1,1,1,1,1,0,0,8.0,4
1,1,4,1,3,2,2,1,2,2,2,1,2,200,0,2.0,4
1,1,2,1,2,1,2,1,1,1,2,1,1,0,0,9.0,3
2,1,132,1,1,2,2,1,1,1,1,1,1,0,0,2.0,3
1,1,84,1,2,2,1,2,1,1,1,1,1,0,0,5.0,3
1,1,3,1,2,2,2,1,2,2,2,2,1,100,0,3.0,4
1,1,4,2,1,1,1,1,2,2,2,1,1,0,0,3.0,2
2,1,6,2,2,2,1,1,1,1,2,1,1,0,0,1.0,4
2,1,18,1,2,1,2,1,3,1,1,1,1,0,0,3.0,2
1,0,24,2,2,2,2,2,1,1,1,1,1,0,0,10.0,3
2,1,6,1,1,1,2,2,3,3,3,1,1,500,0,2.0,0
2,1,4,1,1,2,2,1,1,1,2,1,1,0,1,5.0,1
2,1,2,1,2,3,1,2,2,1,2,1,1,0,0,3.0,1
2,1,4,1,2,2,2,1,1,1,2,1,1,0,0,7.0,3
1,1,3,2,1,1,2,1,1,1,2,1,1,0,0,8.0,3
2,1,12,1,1,1,3,1,1,1,1,1,1,100,0,4.0,2
1,1,1,2,1,2,2,1,2,2,2,1,1,0,0,2.0,1
2,0,12,1,2,1,2,1,3,3,2,1,1,0,0,0.0,4
1,1,3,2,2,2,2,2,1,1,1,1,1,200,0,1.0,3
1,0,24,2,3,1,2,1,1,1,1,1,2,0,0,1.0,1
2,0,0,1,3,2,1,1,2,2,2,1,2,0,0,0.0,2
1,1,96,1,1,3,2,3,1,1,1,1,1,0,0,9.0,3
1,1,24,1,2,2,1,2,1,1,1,1,1,100,0,3.0,3
1,1,9,1,2,3,2,1,1,1,1,1,1,0,0,11.0,4
2,1,2,1,2,1,2,1,1,1,2,1,1,100,0,5.0,1
2,1,24,1,2,2,2,1,1,1,1,1,1,50,0,3.0,4
1,0,3,1,2,2,1,2,2,2,2,1,1,0,0,2.0,3
1,1,3,1,2,2,2,1,2,2,2,1,1,0,0,3.0,4
1,1,2,1,1,2,2,2,1,1,2,1,1,0,0,4.0,2
1,1,7,1,2,2,2,1,3,3,1,1,1,0,0,1.0,1
1,1,2,2,2,1,2,1,1,1,2,1,1,0,0,4.0,3
2,1,2,2,3,3,1,1,1,1,2,1,2,0,0,5.0,1
2,1,3,1,1,3,2,1,2,2,2,1,1,0,0,3.0,3
2,1,8,1,2,2,2,2,1,1,1,1,1,250,0,3.0,4
1,1,1,1,2,2,2,1,3,3,2,1,1,0,0,3.0,3
1,1,12,2,2,2,2,2,1,1,2,1,1,0,0,3.0,4
1,1,36,2,1,2,1,2,3,3,1,1,1,0,0,4.0,2
1,1,1,1,2,2,3,1,2,2,2,1,1,0,0,5.0,0
1,1,42,1,1,3,1,3,3,3,2,2,1,100,0,2.0,4
2,1,2,1,1,2,2,1,2,1,2,1,1,0,0,1.0,2
2,1,1,2,1,2,2,2,2,2,2,1,1,50,0,9.0,2
1,1,2,2,2,1,2,2,1,1,2,1,1,0,0,2.0,4
1,1,2,1,2,2,2,1,2,1,2,1,1,0,0,1.0,3
1,1,24,1,2,1,2,1,1,1,1,1,1,300,0,2.0,4
1,1,8,2,1,2,2,2,3,3,3,1,1,0,0,3.0,4
1,1,8,2,2,2,2,1,1,1,2,1,1,0,0,1.0,2
1,1,3,1,1,2,2,2,1,1,2,1,1,0,0,1.0,2
1,1,4,2,1,2,2,3,1,1,1,1,1,0,0,3.0,4
2,1,1,1,3,3,1,1,2,2,2,1,2,0,0,1.0,3
1,1,10,2,1,2,2,1,1,1,2,1,1,0,0,0.0,4
2,1,5,1,3,3,2,3,2,2,2,1,3,0,0,5.0,2
1,1,3,1,1,2,2,1,1,1,1,1,1,0,0,3.0,2
1,1,2,1,1,1,2,1,3,3,2,1,1,0,0,3.0,3
2,1,30,1,1,1,3,1,1,1,1,1,1,0,0,2.0,3
1,1,1,1,2,2,2,2,2,2,2,1,1,0,0,2.0,2
1,1,3,2,2,2,2,2,2,1,2,1,1,0,0,4.0,2
2,0,5,2,3,1,2,2,2,2,3,1,3,0,0,4.0,4
1,1,3,1,2,2,2,2,1,1,2,1,1,0,0,2.0,2
2,1,7,1,1,3,2,1,2,2,2,1,1,0,0,3.0,4
1,1,36,1,1,1,2,1,1,1,2,1,1,80,0,2.0,3
1,1,16,2,2,2,2,1,1,1,1,1,1,300,0,1.0,4
1,1,2,1,3,3,2,1,2,2,2,1,7,0,3,5.0,4
1,1,8,1,2,1,2,3,1,1,2,1,1,0,0,3.0,1
1,1,15,1,2,1,1,1,1,1,2,1,1,0,0,1.0,4
2,1,3,1,1,2,1,1,2,2,2,1,1,0,0,7.0,2
1,1,2,1,3,2,2,1,3,3,3,1,2,0,0,1.0,3
1,1,4,2,1,2,2,1,2,2,2,1,1,0,0,3.0,2
1,1,1,1,2,2,2,1,2,2,2,1,1,20,0,1.0,2
1,1,12,2,2,2,2,2,1,1,1,1,1,30,1,10.0,3
2,1,4,1,2,3,2,2,2,2,2,1,2,0,0,3.0,1
2,1,212,1,2,1,2,1,1,1,2,1,1,0,1,13.0,3
1,1,12,1,3,2,2,1,1,1,1,1,5,0,0,7.0,3
2,1,1,1,1,2,2,1,1,1,2,1,1,0,0,2.0,2
2,1,24,1,2,2,1,3,2,2,2,1,1,100,0,4.0,4
2,1,2,1,1,2,2,1,2,2,2,1,1,0,0,5.0,2
1,1,2,1,2,2,2,2,2,1,2,1,1,0,0,1.0,3
1,1,2,2,2,1,1,1,2,2,2,1,1,500,0,2.0,1
1,1,60,1,2,2,3,2,3,3,3,1,1,0,0,5.0,4
1,1,72,1,1,3,3,3,1,1,2,1,1,0,0,4.0,2
1,1,4,1,2,2,2,1,1,1,1,1,1,0,0,3.0,3
2,1,2,1,1,3,2,1,2,2,2,1,1,10,0,5.0,1
1,1,84,1,1,2,2,2,3,1,2,1,1,200,0,3.0,2
2,0,2,1,3,3,1,1,3,3,3,2,4,0,0,1.0,3
1,1,2,2,3,2,2,1,2,2,2,1,9,0,0,3.0,2
1,1,2,1,1,2,3,1,1,1,2,1,1,300,0,4.0,1
1,1,6,1,2,1,2,1,1,1,1,1,1,0,0,6.0,3
2,1,1,1,2,3,1,2,2,2,2,1,1,0,0,5.0,3
2,1,16,1,2,1,2,1,1,3,3,1,4,0,0,4.0,1
2,1,24,1,3,3,1,1,3,3,2,1,3,0,0,5.0,4
1,1,4,1,2,2,1,2,1,1,2,1,1,0,0,2.0,2
2,1,3,1,1,3,2,1,1,1,2,1,1,0,0,2.0,4
2,0,6,2,2,2,1,3,3,3,3,2,1,0,0,3.0,3
2,1,18,2,3,3,2,3,3,3,3,1,3,0,0,10.0,4
2,1,4,2,1,2,1,1,2,2,2,1,1,0,0,4.0,2
1,1,60,1,2,1,1,1,1,1,1,2,1,0,0,4.0,1
2,1,0,1,3,2,1,1,2,2,2,1,4,0,0,1.0,4
1,1,48,1,2,1,1,2,1,1,1,1,1,300,0,0.0,4
1,1,36,2,2,3,1,3,1,1,1,1,1,0,0,2.0,0
2,1,3,1,1,2,2,1,3,1,3,1,1,0,0,6.0,1
1,1,3,2,2,3,3,2,1,1,2,1,1,0,0,9.0,2
1,1,2,2,1,1,2,2,1,1,2,1,1,0,0,1.0,2
2,1,12,1,1,1,1,1,1,1,1,1,1,0,0,4.0,2
1,1,1,1,2,2,1,2,2,2,2,1,1,0,0,5.0,2
2,1,2,1,1,3,1,1,3,3,3,1,1,0,0,4.0,1
2,1,1,1,1,1,2,2,2,1,2,1,1,0,0,2.0,1
1,1,2,1,2,1,2,2,2,2,2,1,1,0,0,5.0,2
2,0,3,2,1,2,1,1,3,3,3,1,1,0,0,1.0,4
2,1,2,1,2,1,2,2,2,1,2,1,1,0,0,25.0,3
1,0,36,1,1,3,3,1,3,3,3,1,4,0,0,4.0,4
1,1,2,1,1,1,2,2,1,1,2,1,1,0,0,1.0,1
1,1,2,1,2,2,2,2,1,1,2,1,1,0,1,3.0,3
2,1,2,1,1,2,1,1,2,1,2,1,1,0,0,5.0,3
2,1,2,1,1,2,2,2,2,2,2,1,1,0,0,7.0,1
1,1,3,2,3,3,2,1,3,3,2,1,4,0,0,2.0,1
1,1,4,2,2,3,1,2,2,2,2,2,1,30,0,3.0,4
1,1,6,1,1,1,2,1,1,1,1,1,1,0,0,1.0,2
2,1,3,1,2,2,1,1,3,3,3,1,1,0,0,4.0,4
2,1,12,2,1,2,3,1,3,1,2,1,1,0,0,3.0,3
1,1,60,2,2,2,1,2,1,1,2,1,1,100,0,1.0,0
2,1,2,1,2,1,1,1,2,2,2,1,1,0,0,3.0,1
1,1,1,2,2,2,2,2,2,1,2,1,1,0,0,1.0,3
2,1,22,1,1,3,2,1,1,1,1,1,1,0,0,4.0,4
1,1,2,1,1,2,2,1,3,3,2,1,1,0,0,2.0,3
2,1,4,2,1,2,2,2,1,1,2,1,1,0,0,4.0,2
1,1,4,1,1,2,2,1,2,2,2,1,1,0,0,2.0,1
1,1,8,2,2,1,1,1,1,1,2,1,1,0,0,4.0,4
1,1,3,2,2,2,2,1,3,3,3,1,1,0,0,6.0,3
1,0,3,1,1,1,2,2,3,3,3,1,1,0,0,4.0,1
2,1,1,2,1,2,1,1,2,2,3,1,1,0,0,2.0,4
1,1,4,1,1,2,2,2,1,1,2,1,2,300,0,2.0,2
2,1,3,2,3,3,2,2,2,2,2,1,5,0,0,9.0,1
2,1,3,1,3,1,2,1,2,1,2,1,2,0,0,30.0,2
2,1,18,1,2,1,3,2,3,3,2,2,1,0,0,1.0,1
2,1,8,1,2,2,2,1,1,1,1,1,1,30,0,2.0,2
2,1,4,1,2,3,2,2,1,1,1,1,2,0,0,19.0,4
2,1,2,2,3,3,1,1,2,1,2,1,5,0,0,14.0,2
1,1,1,1,2,2,2,2,1,1,2,1,1,0,0,7.0,3
2,1,12,2,2,1,2,2,1,1,2,1,1,160,0,3.0,2
1,1,18,2,2,3,2,3,1,1,1,1,1,300,0,2.0,3
2,1,24,1,1,2,2,2,2,1,1,1,1,200,0,3.0,3
2,1,3,1,2,3,2,1,3,3,3,1,1,0,0,0.0,4
1,1,36,1,2,2,1,2,3,3,3,1,1,10,0,5.0,4
1,1,4,2,2,2,3,1,2,1,2,1,1,0,0,20.0,3
1,1,120,1,1,1,3,3,1,1,2,1,1,0,0,2.0,3
2,1,5,2,2,1,1,2,1,1,2,1,1,0,0,4.0,2
1,1,24,1,2,2,1,2,3,3,3,1,1,0,0,2.0,1
2,1,2,1,1,2,1,1,2,2,2,1,1,0,1,4.0,0
1,1,3,1,1,1,2,1,2,1,2,1,1,0,0,3.0,2
1,1,4,1,1,1,2,1,1,1,2,1,1,0,0,2.0,2
2,1,4,1,1,1,1,3,2,1,2,1,1,0,0,5.0,0
2,1,3,2,3,2,1,1,2,1,2,2,2,10,0,2.0,1
1,1,6,1,2,1,2,1,1,1,2,1,1,0,0,1.0,2
1,0,36,1,1,3,2,2,3,1,3,1,1,0,0,3.0,1
1,1,3,1,3,3,2,1,2,2,2,1,3,0,0,7.0,3
1,1,60,2,1,2,2,1,1,1,1,1,1,300,0,1.0,2
2,1,2,1,2,2,1,1,3,3,3,1,1,0,0,1.0,4
1,1,5,2,1,1,2,1,2,2,3,1,4,0,0,5.0,4
1,1,1,1,3,2,1,2,2,2,2,1,2,0,0,0.0,4
2,1,60,1,1,2,2,1,1,1,1,1,1,0,0,7.0,3
2,1,2,2,2,1,2,2,2,1,2,1,1,150,0,4.0,2
1,1,24,1,1,1,1,2,1,1,1,1,1,250,0,5.0,2
2,1,3,1,2,2,1,2,2,1,2,1,2,50,0,3.0,2
1,1,1,1,1,3,2,1,2,2,3,1,6,1,0,4.0,3
2,1,2,1,1,1,2,1,2,2,2,1,2,0,0,1.0,2
2,1,24,1,2,2,2,1,2,1,2,1,1,100,0,8.0,3
2,1,9,2,2,2,2,2,2,1,2,1,1,0,0,1.0,4
2,1,2,1,3,3,2,1,2,2,2,1,2,0,0,3.0,2
1,1,3,2,2,3,2,1,2,2,2,1,1,0,0,4.0,4
1,1,1,1,3,2,1,1,2,2,3,1,2,0,0,2.0,3
2,1,2,1,2,1,2,1,1,1,2,1,1,100,0,8.0,3
1,1,3,1,1,1,3,1,2,2,2,1,1,50,0,1.0,2
1,1,2,1,1,1,2,1,2,2,2,1,1,0,1,4.0,1
1,1,1,1,3,2,2,1,2,2,2,1,5,0,0,12.0,2
2,1,1,1,1,2,1,1,2,2,2,1,1,0,0,1.0,2
1,1,48,1,2,2,2,1,1,1,1,1,1,100,0,3.0,4
1,1,4,1,2,1,2,1,1,1,2,1,1,0,0,2.0,4
2,1,2,1,2,3,2,1,2,2,2,1,1,0,0,1.0,2
2,1,1,2,3,3,1,2,2,2,2,1,3,0,0,5.0,1
1,1,2,1,2,2,1,1,1,1,2,1,1,0,0,5.0,1
2,1,6,2,1,1,2,2,2,2,2,1,1,0,0,2.0,2
2,1,4,1,2,1,1,1,1,1,2,1,1,0,0,0.0,1
1,1,1,1,2,2,2,2,2,2,2,1,1,0,0,1.0,2
1,1,3,2,2,1,2,1,1,1,1,1,2,0,0,5.0,2
1,1,3,2,2,1,2,2,1,1,2,1,1,0,0,9.0,4
